Year,Race,Driver,Stint,Compound,StintLength
2019,Russian Grand Prix,HAM,1,MEDIUM,28
2019,Russian Grand Prix,GAS,1,MEDIUM,26
2019,Russian Grand Prix,GRO,1,SOFT,1
2019,Russian Grand Prix,GIO,1,SOFT,2
2019,Russian Grand Prix,HUL,1,SOFT,16
2019,Russian Grand Prix,ALB,2,SOFT,24
2019,Russian Grand Prix,STR,2,SOFT,26
2019,Russian Grand Prix,SAI,2,MEDIUM,32
2019,Russian Grand Prix,BOT,2,SOFT,25
2019,Russian Grand Prix,RIC,2,MEDIUM,23
2019,Russian Grand Prix,GAS,2,SOFT,27
2019,Russian Grand Prix,RAI,2,MEDIUM,18
2019,Russian Grand Prix,PER,2,MEDIUM,30
2019,Russian Grand Prix,HUL,2,MEDIUM,13
2019,Russian Grand Prix,MAG,2,MEDIUM,26
2019,Russian Grand Prix,LEC,2,MEDIUM,9
2019,Russian Grand Prix,VER,2,MEDIUM,25
2019,Russian Grand Prix,KVY,2,SOFT,3
2019,Russian Grand Prix,KUB,2,HARD,1
2019,Russian Grand Prix,HAM,2,SOFT,25
2019,Russian Grand Prix,GIO,2,HARD,25
2019,Russian Grand Prix,NOR,2,MEDIUM,33
2019,Russian Grand Prix,GIO,3,MEDIUM,26
2019,Russian Grand Prix,LEC,3,SOFT,22
2019,Russian Grand Prix,RAI,3,SOFT,26
2019,Russian Grand Prix,KVY,3,SOFT,23
2019,Russian Grand Prix,KUB,3,MEDIUM,26
2019,Russian Grand Prix,HUL,3,SOFT,24
2019,Japanese Grand Prix,ALB,1,SOFT,15
2019,Japanese Grand Prix,RAI,1,MEDIUM,15
2019,Japanese Grand Prix,PER,1,SOFT,19
2019,Japanese Grand Prix,RUS,1,MEDIUM,25
2019,Japanese Grand Prix,NOR,1,SOFT,4
2019,Japanese Grand Prix,MAG,1,MEDIUM,17
2019,Japanese Grand Prix,SAI,1,SOFT,26
2019,Japanese Grand Prix,LEC,1,SOFT,3
2019,Japanese Grand Prix,KVY,1,SOFT,27
2019,Japanese Grand Prix,KUB,1,MEDIUM,22
2019,Japanese Grand Prix,HUL,1,SOFT,19
2019,Japanese Grand Prix,STR,1,SOFT,18
2019,Japanese Grand Prix,HAM,1,SOFT,21
2019,Japanese Grand Prix,RIC,1,MEDIUM,29
2019,Japanese Grand Prix,GAS,1,SOFT,18
2019,Japanese Grand Prix,GRO,1,SOFT,16
2019,Japanese Grand Prix,VET,1,SOFT,16
2019,Japanese Grand Prix,BOT,1,SOFT,17
2019,Japanese Grand Prix,GIO,1,MEDIUM,18
2019,Japanese Grand Prix,VER,1,SOFT,14
2019,Japanese Grand Prix,ALB,2,MEDIUM,19
2019,Japanese Grand Prix,RIC,2,SOFT,23
2019,Japanese Grand Prix,PER,2,MEDIUM,22
2019,Japanese Grand Prix,NOR,2,MEDIUM,21
2019,Japanese Grand Prix,BOT,2,MEDIUM,19
2019,Japanese Grand Prix,RUS,2,HARD,26
2019,Japanese Grand Prix,MAG,2,HARD,30
2019,Japanese Grand Prix,HAM,2,MEDIUM,21
2019,Japanese Grand Prix,VET,2,SOFT,15
2019,Japanese Grand Prix,LEC,2,MEDIUM,22
2019,Japanese Grand Prix,GAS,2,MEDIUM,34
2019,Japanese Grand Prix,KVY,2,MEDIUM,25
2019,Japanese Grand Prix,SAI,2,MEDIUM,27
2019,Japanese Grand Prix,RAI,2,HARD,21
2019,Japanese Grand Prix,GIO,2,HARD,31
2019,Japanese Grand Prix,HUL,2,MEDIUM,33
2019,Japanese Grand Prix,STR,2,MEDIUM,34
2019,Japanese Grand Prix,GRO,2,HARD,36
2019,Japanese Grand Prix,KUB,2,HARD,11
2019,Japanese Grand Prix,LEC,3,SOFT,21
2019,Japanese Grand Prix,PER,3,SOFT,10
2019,Japanese Grand Prix,NOR,3,HARD,27
2019,Japanese Grand Prix,MAG,3,SOFT,5
2019,Japanese Grand Prix,KUB,3,MEDIUM,18
2019,Japanese Grand Prix,HAM,3,SOFT,11
2019,Japanese Grand Prix,GIO,3,SOFT,3
2019,Japanese Grand Prix,BOT,3,SOFT,17
2019,Japanese Grand Prix,ALB,3,SOFT,19
2019,Japanese Grand Prix,RAI,3,SOFT,16
2019,Japanese Grand Prix,VET,3,MEDIUM,22
2019,Japanese Grand Prix,LEC,4,SOFT,6
2019,Mexican Grand Prix,ALB,1,MEDIUM,14
2019,Mexican Grand Prix,MAG,1,MEDIUM,28
2019,Mexican Grand Prix,PER,1,MEDIUM,20
2019,Mexican Grand Prix,VET,1,MEDIUM,37
2019,Mexican Grand Prix,LEC,1,MEDIUM,15
2019,Mexican Grand Prix,RAI,1,MEDIUM,15
2019,Mexican Grand Prix,KVY,1,SOFT,10
2019,Mexican Grand Prix,RIC,1,HARD,50
2019,Mexican Grand Prix,KUB,1,MEDIUM,21
2019,Mexican Grand Prix,HUL,1,MEDIUM,18
2019,Mexican Grand Prix,HAM,1,MEDIUM,23
2019,Mexican Grand Prix,RUS,1,MEDIUM,22
2019,Mexican Grand Prix,GRO,1,MEDIUM,37
2019,Mexican Grand Prix,SAI,1,SOFT,15
2019,Mexican Grand Prix,GIO,1,MEDIUM,21
2019,Mexican Grand Prix,STR,1,MEDIUM,37
2019,Mexican Grand Prix,GAS,1,SOFT,9
2019,Mexican Grand Prix,BOT,1,MEDIUM,36
2019,Mexican Grand Prix,VER,1,MEDIUM,5
2019,Mexican Grand Prix,NOR,1,SOFT,12
2019,Mexican Grand Prix,NOR,2,HARD,36
2019,Mexican Grand Prix,RIC,2,MEDIUM,21
2019,Mexican Grand Prix,SAI,2,HARD,20
2019,Mexican Grand Prix,RAI,2,HARD,37
2019,Mexican Grand Prix,PER,2,HARD,51
2019,Mexican Grand Prix,STR,2,HARD,33
2019,Mexican Grand Prix,VER,2,HARD,66
2019,Mexican Grand Prix,RUS,2,HARD,47
2019,Mexican Grand Prix,LEC,2,MEDIUM,28
2019,Mexican Grand Prix,GRO,2,HARD,32
2019,Mexican Grand Prix,ALB,2,MEDIUM,30
2019,Mexican Grand Prix,BOT,2,HARD,35
2019,Mexican Grand Prix,GAS,2,HARD,40
2019,Mexican Grand Prix,GIO,2,HARD,49
2019,Mexican Grand Prix,MAG,2,HARD,41
2019,Mexican Grand Prix,HAM,2,HARD,48
2019,Mexican Grand Prix,VET,2,HARD,34
2019,Mexican Grand Prix,KUB,2,HARD,39
2019,Mexican Grand Prix,KVY,2,HARD,34
2019,Mexican Grand Prix,HUL,2,HARD,52
2019,Mexican Grand Prix,RAI,3,MEDIUM,6
2019,Mexican Grand Prix,GAS,3,MEDIUM,21
2019,Mexican Grand Prix,SAI,3,MEDIUM,35
2019,Mexican Grand Prix,KUB,3,MEDIUM,9
2019,Mexican Grand Prix,ALB,3,HARD,27
2019,Mexican Grand Prix,KVY,3,MEDIUM,26
2019,Mexican Grand Prix,LEC,3,HARD,28
2019,United States Grand Prix,ALB,1,SOFT,1
2019,United States Grand Prix,VER,1,MEDIUM,13
2019,United States Grand Prix,STR,1,MEDIUM,9
2019,United States Grand Prix,SAI,1,SOFT,18
2019,United States Grand Prix,RUS,1,MEDIUM,23
2019,United States Grand Prix,RIC,1,SOFT,21
2019,United States Grand Prix,RAI,1,SOFT,18
2019,United States Grand Prix,PER,1,MEDIUM,24
2019,United States Grand Prix,NOR,1,SOFT,19
2019,United States Grand Prix,MAG,1,MEDIUM,18
2019,United States Grand Prix,LEC,1,MEDIUM,20
2019,United States Grand Prix,KVY,1,HARD,21
2019,United States Grand Prix,KUB,1,MEDIUM,11
2019,United States Grand Prix,HUL,1,HARD,27
2019,United States Grand Prix,HAM,1,MEDIUM,24
2019,United States Grand Prix,VET,1,MEDIUM,8
2019,United States Grand Prix,GAS,1,SOFT,19
2019,United States Grand Prix,GRO,1,MEDIUM,24
2019,United States Grand Prix,BOT,1,MEDIUM,14
2019,United States Grand Prix,GIO,1,MEDIUM,17
2019,United States Grand Prix,VER,2,HARD,21
2019,United States Grand Prix,ALB,2,MEDIUM,19
2019,United States Grand Prix,STR,2,HARD,20
2019,United States Grand Prix,SAI,2,HARD,37
2019,United States Grand Prix,RUS,2,HARD,23
2019,United States Grand Prix,RIC,2,HARD,35
2019,United States Grand Prix,BOT,2,HARD,21
2019,United States Grand Prix,RAI,2,HARD,22
2019,United States Grand Prix,PER,2,HARD,31
2019,United States Grand Prix,GRO,2,HARD,31
2019,United States Grand Prix,NOR,2,HARD,23
2019,United States Grand Prix,HAM,2,HARD,32
2019,United States Grand Prix,GIO,2,HARD,22
2019,United States Grand Prix,HUL,2,MEDIUM,12
2019,United States Grand Prix,KUB,2,HARD,20
2019,United States Grand Prix,GAS,2,HARD,34
2019,United States Grand Prix,KVY,2,MEDIUM,18
2019,United States Grand Prix,LEC,2,HARD,22
2019,United States Grand Prix,MAG,2,HARD,22
2019,United States Grand Prix,RAI,3,SOFT,15
2019,United States Grand Prix,VER,3,MEDIUM,22
2019,United States Grand Prix,KVY,3,SOFT,16
2019,United States Grand Prix,BOT,3,MEDIUM,21
2019,United States Grand Prix,GAS,3,SOFT,1
2019,United States Grand Prix,RUS,3,SOFT,8
2019,United States Grand Prix,ALB,3,MEDIUM,20
2019,United States Grand Prix,GIO,3,SOFT,16
2019,United States Grand Prix,STR,3,SOFT,26
2019,United States Grand Prix,HUL,3,SOFT,16
2019,United States Grand Prix,NOR,3,MEDIUM,14
2019,United States Grand Prix,LEC,3,SOFT,14
2019,United States Grand Prix,MAG,3,SOFT,12
2019,United States Grand Prix,ALB,4,SOFT,16
2019,Brazilian Grand Prix,ALB,1,SOFT,24
2019,Brazilian Grand Prix,MAG,1,SOFT,27
2019,Brazilian Grand Prix,NOR,1,SOFT,27
2019,Brazilian Grand Prix,KUB,1,MEDIUM,20
2019,Brazilian Grand Prix,PER,1,SOFT,17
2019,Brazilian Grand Prix,HUL,1,MEDIUM,27
2019,Brazilian Grand Prix,RAI,1,SOFT,21
2019,Brazilian Grand Prix,RIC,1,MEDIUM,8
2019,Brazilian Grand Prix,HAM,1,SOFT,20
2019,Brazilian Grand Prix,KVY,1,MEDIUM,23
2019,Brazilian Grand Prix,RUS,1,MEDIUM,23
2019,Brazilian Grand Prix,GRO,1,SOFT,26
2019,Brazilian Grand Prix,LEC,1,MEDIUM,29
2019,Brazilian Grand Prix,SAI,1,SOFT,29
2019,Brazilian Grand Prix,VET,1,SOFT,25
2019,Brazilian Grand Prix,BOT,1,SOFT,26
2019,Brazilian Grand Prix,GAS,1,SOFT,22
2019,Brazilian Grand Prix,VER,1,SOFT,21
2019,Brazilian Grand Prix,STR,1,SOFT,28
2019,Brazilian Grand Prix,GIO,1,SOFT,20
2019,Brazilian Grand Prix,STR,2,MEDIUM,25
2019,Brazilian Grand Prix,PER,2,MEDIUM,28
2019,Brazilian Grand Prix,RUS,2,MEDIUM,31
2019,Brazilian Grand Prix,NOR,2,HARD,26
2019,Brazilian Grand Prix,SAI,2,MEDIUM,42
2019,Brazilian Grand Prix,VER,2,SOFT,23
2019,Brazilian Grand Prix,MAG,2,MEDIUM,26
2019,Brazilian Grand Prix,VET,2,MEDIUM,24
2019,Brazilian Grand Prix,RAI,2,MEDIUM,26
2019,Brazilian Grand Prix,RIC,2,SOFT,32
2019,Brazilian Grand Prix,LEC,2,HARD,25
2019,Brazilian Grand Prix,KVY,2,SOFT,23
2019,Brazilian Grand Prix,GRO,2,MEDIUM,39
2019,Brazilian Grand Prix,GIO,2,MEDIUM,26
2019,Brazilian Grand Prix,HUL,2,HARD,17
2019,Brazilian Grand Prix,HAM,2,SOFT,23
2019,Brazilian Grand Prix,KUB,2,MEDIUM,16
2019,Brazilian Grand Prix,GAS,2,MEDIUM,25
2019,Brazilian Grand Prix,BOT,2,HARD,15
2019,Brazilian Grand Prix,ALB,2,MEDIUM,26
2019,Brazilian Grand Prix,BOT,3,MEDIUM,10
2019,Brazilian Grand Prix,GAS,3,SOFT,24
2019,Brazilian Grand Prix,ALB,3,SOFT,21
2019,Brazilian Grand Prix,VER,3,MEDIUM,10
2019,Brazilian Grand Prix,RUS,3,SOFT,12
2019,Brazilian Grand Prix,GIO,3,SOFT,25
2019,Brazilian Grand Prix,STR,3,SOFT,12
2019,Brazilian Grand Prix,RIC,3,SOFT,31
2019,Brazilian Grand Prix,GRO,3,SOFT,6
2019,Brazilian Grand Prix,RAI,3,SOFT,24
2019,Brazilian Grand Prix,HAM,3,MEDIUM,23
2019,Brazilian Grand Prix,PER,3,SOFT,26
2019,Brazilian Grand Prix,HUL,3,SOFT,9
2019,Brazilian Grand Prix,NOR,3,MEDIUM,18
2019,Brazilian Grand Prix,MAG,3,SOFT,18
2019,Brazilian Grand Prix,KUB,3,HARD,17
2019,Brazilian Grand Prix,LEC,3,SOFT,11
2019,Brazilian Grand Prix,KVY,3,SOFT,25
2019,Brazilian Grand Prix,VET,3,SOFT,16
2019,Brazilian Grand Prix,HAM,4,SOFT,5
2019,Brazilian Grand Prix,RUS,4,SOFT,5
2019,Brazilian Grand Prix,HUL,4,SOFT,18
2019,Brazilian Grand Prix,KUB,4,SOFT,13
2019,Brazilian Grand Prix,VER,4,SOFT,17
2019,Brazilian Grand Prix,KUB,5,SOFT,4
2019,Abu Dhabi Grand Prix,ALB,1,MEDIUM,13
2019,Abu Dhabi Grand Prix,VET,1,SOFT,12
2019,Abu Dhabi Grand Prix,VER,1,MEDIUM,25
2019,Abu Dhabi Grand Prix,STR,1,MEDIUM,5
2019,Abu Dhabi Grand Prix,SAI,1,SOFT,12
2019,Abu Dhabi Grand Prix,RUS,1,HARD,32
2019,Abu Dhabi Grand Prix,RIC,1,SOFT,11
2019,Abu Dhabi Grand Prix,RAI,1,MEDIUM,22
2019,Abu Dhabi Grand Prix,PER,1,MEDIUM,37
2019,Abu Dhabi Grand Prix,NOR,1,SOFT,8
2019,Abu Dhabi Grand Prix,LEC,1,MEDIUM,12
2019,Abu Dhabi Grand Prix,KVY,1,HARD,40
2019,Abu Dhabi Grand Prix,KUB,1,HARD,24
2019,Abu Dhabi Grand Prix,MAG,1,MEDIUM,20
2019,Abu Dhabi Grand Prix,HAM,1,MEDIUM,26
2019,Abu Dhabi Grand Prix,BOT,1,MEDIUM,29
2019,Abu Dhabi Grand Prix,GAS,1,MEDIUM,1
2019,Abu Dhabi Grand Prix,GRO,1,MEDIUM,18
2019,Abu Dhabi Grand Prix,GIO,1,SOFT,8
2019,Abu Dhabi Grand Prix,HUL,1,SOFT,18
2019,Abu Dhabi Grand Prix,HUL,2,MEDIUM,36
2019,Abu Dhabi Grand Prix,ALB,2,HARD,42
2019,Abu Dhabi Grand Prix,VER,2,HARD,30
2019,Abu Dhabi Grand Prix,STR,2,HARD,18
2019,Abu Dhabi Grand Prix,BOT,2,HARD,26
2019,Abu Dhabi Grand Prix,SAI,2,HARD,29
2019,Abu Dhabi Grand Prix,RUS,2,MEDIUM,22
2019,Abu Dhabi Grand Prix,GAS,2,HARD,52
2019,Abu Dhabi Grand Prix,RIC,2,HARD,31
2019,Abu Dhabi Grand Prix,RAI,2,HARD,32
2019,Abu Dhabi Grand Prix,PER,2,HARD,17
2019,Abu Dhabi Grand Prix,NOR,2,HARD,46
2019,Abu Dhabi Grand Prix,MAG,2,HARD,34
2019,Abu Dhabi Grand Prix,VET,2,HARD,26
2019,Abu Dhabi Grand Prix,LEC,2,HARD,26
2019,Abu Dhabi Grand Prix,GRO,2,HARD,36
2019,Abu Dhabi Grand Prix,KVY,2,MEDIUM,14
2019,Abu Dhabi Grand Prix,KUB,2,MEDIUM,29
2019,Abu Dhabi Grand Prix,HAM,2,HARD,29
2019,Abu Dhabi Grand Prix,GIO,2,HARD,18
2019,Abu Dhabi Grand Prix,GIO,3,MEDIUM,28
2019,Abu Dhabi Grand Prix,RIC,3,SOFT,12
2019,Abu Dhabi Grand Prix,LEC,3,SOFT,17
2019,Abu Dhabi Grand Prix,SAI,3,MEDIUM,13
2019,Abu Dhabi Grand Prix,STR,3,SOFT,22
2019,Abu Dhabi Grand Prix,VET,3,MEDIUM,17
2020,Austrian Grand Prix,ALB,1,SOFT,21
2020,Austrian Grand Prix,NOR,1,SOFT,21
2020,Austrian Grand Prix,LAT,1,MEDIUM,25
2020,Austrian Grand Prix,OCO,1,MEDIUM,21
2020,Austrian Grand Prix,KVY,1,MEDIUM,21
2020,Austrian Grand Prix,PER,1,SOFT,21
2020,Austrian Grand Prix,HAM,1,SOFT,21
2020,Austrian Grand Prix,RAI,1,MEDIUM,19
2020,Austrian Grand Prix,GRO,1,MEDIUM,15
2020,Austrian Grand Prix,MAG,1,MEDIUM,19
2020,Austrian Grand Prix,RIC,1,SOFT,12
2020,Austrian Grand Prix,LEC,1,SOFT,21
2020,Austrian Grand Prix,GIO,1,MEDIUM,20
2020,Austrian Grand Prix,SAI,1,SOFT,21
2020,Austrian Grand Prix,GAS,1,MEDIUM,21
2020,Austrian Grand Prix,STR,1,SOFT,15
2020,Austrian Grand Prix,BOT,1,SOFT,22
2020,Austrian Grand Prix,VER,1,MEDIUM,10
2020,Austrian Grand Prix,VET,1,MEDIUM,21
2020,Austrian Grand Prix,RUS,1,MEDIUM,20
2020,Austrian Grand Prix,RUS,2,HARD,24
2020,Austrian Grand Prix,SAI,2,HARD,26
2020,Austrian Grand Prix,PER,2,MEDIUM,30
2020,Austrian Grand Prix,OCO,2,HARD,30
2020,Austrian Grand Prix,NOR,2,HARD,25
2020,Austrian Grand Prix,VET,2,HARD,25
2020,Austrian Grand Prix,RAI,2,HARD,27
2020,Austrian Grand Prix,LEC,2,HARD,25
2020,Austrian Grand Prix,GRO,2,HARD,29
2020,Austrian Grand Prix,ALB,2,HARD,25
2020,Austrian Grand Prix,BOT,2,HARD,30
2020,Austrian Grand Prix,LAT,2,HARD,25
2020,Austrian Grand Prix,GAS,2,HARD,30
2020,Austrian Grand Prix,KVY,2,HARD,25
2020,Austrian Grand Prix,GIO,2,HARD,30
2020,Austrian Grand Prix,HAM,2,HARD,30
2020,Austrian Grand Prix,ALB,3,SOFT,5
2020,Austrian Grand Prix,SAI,3,MEDIUM,4
2020,Austrian Grand Prix,BOT,3,HARD,15
2020,Austrian Grand Prix,GAS,3,HARD,15
2020,Austrian Grand Prix,GIO,3,SOFT,1
2020,Austrian Grand Prix,RAI,3,SOFT,2
2020,Austrian Grand Prix,VET,3,SOFT,5
2020,Austrian Grand Prix,PER,3,MEDIUM,15
2020,Austrian Grand Prix,HAM,3,HARD,15
2020,Austrian Grand Prix,OCO,3,HARD,15
2020,Austrian Grand Prix,KVY,3,SOFT,5
2020,Austrian Grand Prix,NOR,3,MEDIUM,5
2020,Austrian Grand Prix,LAT,3,SOFT,4
2020,Austrian Grand Prix,LEC,3,MEDIUM,5
2020,Austrian Grand Prix,GIO,4,SOFT,15
2020,Austrian Grand Prix,NOR,4,MEDIUM,15
2020,Austrian Grand Prix,KVY,4,SOFT,13
2020,Austrian Grand Prix,SAI,4,MEDIUM,15
2020,Austrian Grand Prix,ALB,4,SOFT,11
2020,Austrian Grand Prix,LEC,4,MEDIUM,15
2020,Austrian Grand Prix,LAT,4,SOFT,12
2020,Austrian Grand Prix,VET,4,SOFT,15
2020,Styrian Grand Prix,SAI,1,SOFT,32
2020,Styrian Grand Prix,SAI,2,MEDIUM,34
2020,Styrian Grand Prix,SAI,3,SOFT,4
2020,Hungarian Grand Prix,ALB,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,RAI,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,PER,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,RUS,1,INTERMEDIATE,4
2020,Hungarian Grand Prix,NOR,1,INTERMEDIATE,4
2020,Hungarian Grand Prix,MAG,1,MEDIUM,2
2020,Hungarian Grand Prix,LEC,1,INTERMEDIATE,2
2020,Hungarian Grand Prix,SAI,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,LAT,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,KVY,1,INTERMEDIATE,1
2020,Hungarian Grand Prix,STR,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,HAM,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,GRO,1,MEDIUM,3
2020,Hungarian Grand Prix,RIC,1,INTERMEDIATE,4
2020,Hungarian Grand Prix,VER,1,INTERMEDIATE,4
2020,Hungarian Grand Prix,GIO,1,INTERMEDIATE,4
2020,Hungarian Grand Prix,VET,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,BOT,1,INTERMEDIATE,2
2020,Hungarian Grand Prix,GAS,1,INTERMEDIATE,3
2020,Hungarian Grand Prix,GRO,2,HARD,66
2020,Hungarian Grand Prix,RAI,2,MEDIUM,30
2020,Hungarian Grand Prix,ALB,2,MEDIUM,31
2020,Hungarian Grand Prix,PER,2,MEDIUM,32
2020,Hungarian Grand Prix,NOR,2,MEDIUM,31
2020,Hungarian Grand Prix,BOT,2,MEDIUM,31
2020,Hungarian Grand Prix,MAG,2,HARD,67
2020,Hungarian Grand Prix,VET,2,MEDIUM,26
2020,Hungarian Grand Prix,LEC,2,SOFT,18
2020,Hungarian Grand Prix,VER,2,MEDIUM,32
2020,Hungarian Grand Prix,RUS,2,SOFT,15
2020,Hungarian Grand Prix,SAI,2,MEDIUM,37
2020,Hungarian Grand Prix,LAT,2,SOFT,1
2020,Hungarian Grand Prix,GAS,2,SOFT,12
2020,Hungarian Grand Prix,RIC,2,MEDIUM,39
2020,Hungarian Grand Prix,KVY,2,SOFT,17
2020,Hungarian Grand Prix,GIO,2,SOFT,16
2020,Hungarian Grand Prix,STR,2,MEDIUM,32
2020,Hungarian Grand Prix,HAM,2,MEDIUM,34
2020,Hungarian Grand Prix,RUS,3,MEDIUM,31
2020,Hungarian Grand Prix,VER,3,HARD,34
2020,Hungarian Grand Prix,RIC,3,MEDIUM,26
2020,Hungarian Grand Prix,STR,3,MEDIUM,17
2020,Hungarian Grand Prix,SAI,3,HARD,29
2020,Hungarian Grand Prix,LEC,3,HARD,49
2020,Hungarian Grand Prix,PER,3,HARD,34
2020,Hungarian Grand Prix,ALB,3,HARD,36
2020,Hungarian Grand Prix,BOT,3,MEDIUM,16
2020,Hungarian Grand Prix,GIO,3,MEDIUM,20
2020,Hungarian Grand Prix,HAM,3,MEDIUM,29
2020,Hungarian Grand Prix,RAI,3,HARD,36
2020,Hungarian Grand Prix,KVY,3,HARD,51
2020,Hungarian Grand Prix,VET,3,HARD,40
2020,Hungarian Grand Prix,NOR,3,HARD,34
2020,Hungarian Grand Prix,LAT,3,MEDIUM,27
2020,Hungarian Grand Prix,LAT,4,MEDIUM,8
2020,Hungarian Grand Prix,RUS,4,MEDIUM,19
2020,Hungarian Grand Prix,GIO,4,HARD,29
2020,Hungarian Grand Prix,STR,4,HARD,18
2020,Hungarian Grand Prix,BOT,4,HARD,21
2020,Hungarian Grand Prix,HAM,4,SOFT,4
2020,Hungarian Grand Prix,LAT,5,SOFT,13
2020,Hungarian Grand Prix,LAT,6,HARD,13
2020,British Grand Prix,ALB,1,MEDIUM,6
2020,British Grand Prix,VER,1,MEDIUM,13
2020,British Grand Prix,STR,1,MEDIUM,13
2020,British Grand Prix,SAI,1,SOFT,13
2020,British Grand Prix,RUS,1,MEDIUM,12
2020,British Grand Prix,RIC,1,SOFT,12
2020,British Grand Prix,RAI,1,MEDIUM,12
2020,British Grand Prix,OCO,1,SOFT,12
2020,British Grand Prix,NOR,1,SOFT,12
2020,British Grand Prix,VET,1,SOFT,12
2020,British Grand Prix,LEC,1,MEDIUM,13
2020,British Grand Prix,LAT,1,MEDIUM,12
2020,British Grand Prix,KVY,1,MEDIUM,11
2020,British Grand Prix,HUL,1,HARD,1
2020,British Grand Prix,MAG,1,MEDIUM,1
2020,British Grand Prix,HAM,1,MEDIUM,13
2020,British Grand Prix,GRO,1,MEDIUM,36
2020,British Grand Prix,GIO,1,MEDIUM,12
2020,British Grand Prix,BOT,1,MEDIUM,13
2020,British Grand Prix,GAS,1,MEDIUM,12
2020,British Grand Prix,VER,2,HARD,37
2020,British Grand Prix,ALB,2,HARD,24
2020,British Grand Prix,STR,2,HARD,39
2020,British Grand Prix,SAI,2,HARD,38
2020,British Grand Prix,RUS,2,HARD,40
2020,British Grand Prix,BOT,2,HARD,37
2020,British Grand Prix,RIC,2,HARD,40
2020,British Grand Prix,HAM,2,HARD,39
2020,British Grand Prix,VET,2,HARD,40
2020,British Grand Prix,RAI,2,HARD,35
2020,British Grand Prix,OCO,2,HARD,40
2020,British Grand Prix,GAS,2,HARD,40
2020,British Grand Prix,NOR,2,HARD,40
2020,British Grand Prix,GIO,2,HARD,40
2020,British Grand Prix,LEC,2,HARD,39
2020,British Grand Prix,LAT,2,HARD,40
2020,British Grand Prix,GRO,2,HARD,16
2020,British Grand Prix,SAI,3,MEDIUM,1
2020,British Grand Prix,ALB,3,MEDIUM,22
2020,British Grand Prix,VER,3,SOFT,2
2020,British Grand Prix,RAI,3,SOFT,4
2020,British Grand Prix,BOT,3,SOFT,2
2020,70th Anniversary Grand Prix,ALB,1,MEDIUM,6
2020,70th Anniversary Grand Prix,MAG,1,MEDIUM,9
2020,70th Anniversary Grand Prix,LAT,1,MEDIUM,9
2020,70th Anniversary Grand Prix,NOR,1,MEDIUM,12
2020,70th Anniversary Grand Prix,KVY,1,HARD,19
2020,70th Anniversary Grand Prix,OCO,1,MEDIUM,22
2020,70th Anniversary Grand Prix,RAI,1,HARD,26
2020,70th Anniversary Grand Prix,HUL,1,MEDIUM,15
2020,70th Anniversary Grand Prix,RIC,1,MEDIUM,14
2020,70th Anniversary Grand Prix,HAM,1,MEDIUM,14
2020,70th Anniversary Grand Prix,RUS,1,MEDIUM,8
2020,70th Anniversary Grand Prix,GRO,1,MEDIUM,17
2020,70th Anniversary Grand Prix,LEC,1,MEDIUM,18
2020,70th Anniversary Grand Prix,SAI,1,HARD,22
2020,70th Anniversary Grand Prix,VET,1,HARD,22
2020,70th Anniversary Grand Prix,GIO,1,MEDIUM,7
2020,70th Anniversary Grand Prix,STR,1,MEDIUM,18
2020,70th Anniversary Grand Prix,GAS,1,MEDIUM,7
2020,70th Anniversary Grand Prix,BOT,1,MEDIUM,13
2020,70th Anniversary Grand Prix,VER,1,HARD,26
2020,70th Anniversary Grand Prix,MAG,2,HARD,11
2020,70th Anniversary Grand Prix,VER,2,MEDIUM,6
2020,70th Anniversary Grand Prix,NOR,2,HARD,17
2020,70th Anniversary Grand Prix,STR,2,HARD,13
2020,70th Anniversary Grand Prix,OCO,2,HARD,30
2020,70th Anniversary Grand Prix,RAI,2,MEDIUM,25
2020,70th Anniversary Grand Prix,SAI,2,MEDIUM,12
2020,70th Anniversary Grand Prix,VET,2,HARD,11
2020,70th Anniversary Grand Prix,RUS,2,HARD,16
2020,70th Anniversary Grand Prix,RIC,2,MEDIUM,12
2020,70th Anniversary Grand Prix,LEC,2,HARD,34
2020,70th Anniversary Grand Prix,GRO,2,HARD,21
2020,70th Anniversary Grand Prix,LAT,2,HARD,17
2020,70th Anniversary Grand Prix,ALB,2,HARD,24
2020,70th Anniversary Grand Prix,KVY,2,HARD,16
2020,70th Anniversary Grand Prix,BOT,2,HARD,19
2020,70th Anniversary Grand Prix,HUL,2,HARD,15
2020,70th Anniversary Grand Prix,HAM,2,HARD,27
2020,70th Anniversary Grand Prix,GAS,2,HARD,16
2020,70th Anniversary Grand Prix,GIO,2,HARD,26
2020,70th Anniversary Grand Prix,VER,3,HARD,20
2020,70th Anniversary Grand Prix,ALB,3,HARD,22
2020,70th Anniversary Grand Prix,STR,3,HARD,21
2020,70th Anniversary Grand Prix,BOT,3,HARD,20
2020,70th Anniversary Grand Prix,SAI,3,HARD,18
2020,70th Anniversary Grand Prix,GAS,3,HARD,29
2020,70th Anniversary Grand Prix,RUS,3,HARD,15
